# name         phase        index
sn1994D      45.6000      543.600
sn1994D      49.5000      603.400
sn1994D      54.5000      431.400
sn1994D      55.5000      415.600
sn1994D      56.5000      453.200
sn1994D      58.5000      480.600
sn1994D      72.5000      240.400
sn1994D      74.5000      192.600
sn1994D      82.5000      142.400
sn1994S     -3.00000      16.4000
sn1994S     -4.00000      754.600
sn1994S     0.900000      814.400
sn1994S      26.5000      502.200
sn1994ae      0.00000      691.400
sn1994ae      1.00000      744.600
sn1994ae      2.00000      736.800
sn1994ae      3.00000      614.000
sn1994ae      4.00000      546.200
sn1994ae      5.00000      558.200
sn1994ae      8.00000      579.400
sn1994ae      9.00000      368.600
sn1994ae      10.0000      414.200
sn1994ae      28.9000      555.400
sn1994ae      34.8000      412.800
sn1994ae      38.7000      500.400
sn1994ae      62.6000      444.400
sn1994ae      68.7000      408.600
sn1994ae      86.5000      324.400
sn1994ae      152.000      214.800
sn1995D      3.60000      732.600
sn1995D      5.50000      666.800
sn1995D      7.50000      655.800
sn1995D      9.50000      509.400
sn1995D      11.6000      291.200
sn1995D      14.5000      313.000
sn1995D      16.5000      373.400
sn1995D      38.2000      440.000
sn1995D      42.2000      507.000
sn1995D      64.0000      541.200
sn1995D      69.0000      472.800
sn1995D      92.9000      219.400
sn1995E    -0.900000      762.800
sn1995E     -2.90000      37.4000
sn1995E      1.00000      742.200
sn1995E      3.90000      780.200
sn1995E      5.90000      366.400
sn1995E      8.90000      476.600
sn1995E      31.6000      318.800
sn1996C      1.90000      682.800
sn1996C      4.80000      667.600
sn1996C      7.70000      562.400
sn1996X    -0.800000      740.800
sn1996X     -1.60000      684.400
sn1996X     -2.80000      691.000
sn1996X     -3.80000      805.800
sn1996X     0.200000      676.000
sn1996X      1.20000      700.600
sn1996X      2.20000      730.800
sn1996X      7.10000      556.000
sn1996X      8.10000      432.000
sn1996X      20.0000      607.800
sn1996X      22.0000      607.800
sn1996X      27.9000      426.400
sn1996X      32.9000      491.200
sn1996X      48.8000      536.600
sn1996X      57.8000      399.000
sn1996ai    -0.900000      66.8000
sn1996ai     0.100000      56.8000
sn1996ai      2.20000      94.0000
sn1996ai      4.10000      71.2000
sn1996ai      15.1000      31.2000
sn1996ai      25.0000      119.000
sn1996bl     -2.20000      915.400
sn1996bl     -4.10000      894.600
sn1996bl      13.3000      201.200
sn1996bl      18.1000      244.200
sn1997Y      1.90000      837.600
sn1997Y      2.90000      722.000
sn1997Y      6.90000      599.600
sn1997Y      22.5000      564.800
sn1997dt     -4.80000      941.600
sn1997dt     -7.70000      893.800
sn1997dt     -8.70000      895.800
sn1997dt     -9.70000      852.200
sn1997dt     -10.6000      841.000
sn1997dt     0.200000      886.200
sn1997dt      2.20000      864.800
sn1997dt      24.0000      471.000
sn1998V     0.300000      703.600
sn1998V      1.30000      738.600
sn1998V      2.30000      723.600
sn1998V      12.1000      301.800
sn1998V      13.1000      338.200
sn1998V      15.0000      418.200
sn1998V      30.8000      381.800
sn1998V      40.6000      410.600
sn1998V      43.5000      479.800
sn1998aq    -0.900000      710.800
sn1998aq     -3.80000      566.200
sn1998aq     -8.90000      676.800
sn1998aq     -9.90000      655.200
sn1998aq     0.100000      725.000
sn1998aq      1.10000      734.600
sn1998aq      2.00000      735.800
sn1998aq      3.00000      751.000
sn1998aq      4.00000      742.200
sn1998aq      5.00000      706.400
sn1998aq      6.00000      696.000
sn1998aq      17.9000      442.800
sn1998aq      19.9000      561.800
sn1998aq      29.9000      462.800
sn1998aq      30.9000      458.200
sn1998aq      32.9000      452.000
sn1998aq      34.9000      499.000
sn1998aq      49.8000      594.000
sn1998aq      53.8000      581.800
sn1998aq      56.8000      600.400
sn1998aq      58.8000      606.000
sn1998aq      61.7000      533.600
sn1998aq      64.7000      518.800
sn1998aq      77.7000      297.600
sn1998aq      80.7000      226.800
sn1998aq      89.6000      203.200
sn1998bu     -1.50000      802.000
sn1998bu     -2.50000      829.600
sn1998bu     -3.50000      850.800
sn1998bu     0.400000      648.000
sn1998bu      8.50000      691.800
sn1998bu      9.50000      622.800
sn1998bu      11.4000      439.600
sn1998bu      12.4000      394.600
sn1998bu      13.5000      358.000
sn1998bu      27.4000      371.000
sn1998bu      28.4000      367.200
sn1998bu      29.4000      330.000
sn1998bu      30.4000      356.400
sn1998bu      31.3000      403.800
sn1998bu      32.4000      321.800
sn1998bu      33.4000      437.200
sn1998bu      34.4000      342.200
sn1998bu      35.4000      452.800
sn1998bu      36.4000      470.200
sn1998bu      37.4000      504.000
sn1998bu      38.4000      467.600
sn1998bu      39.3000      499.000
sn1998bu      40.3000      527.800
sn1998bu      41.4000      503.000
sn1998bu      42.3000      527.000
sn1998bu      43.3000      519.000
sn1998bu      56.3000      466.400
sn1998bu      178.300      124.800
sn1998bu      189.300      128.200
sn1998co      0.00000      822.200
sn1998co     0.900000      814.400
sn1998co      3.90000      686.200
sn1998co      6.80000      469.800
sn1998co      22.5000      346.600
sn1998co      24.5000      334.200
sn1998co      28.4000      284.400
sn1998co      36.3000      51.2000
sn1998dm      7.40000      665.800
sn1998dm      9.50000      525.600
sn1998dm      12.4000      364.400
sn1998dm      14.4000      345.000
sn1998dm      17.4000      322.200
sn1998dm      19.4000      408.400
sn1998dm      26.3000      554.600
sn1998dm      41.2000      471.800
sn1998dm      49.1000      545.200
sn1998dx    -0.600000      781.000
sn1998dx     -1.60000      790.600
sn1998dx      1.20000      786.800
sn1998dx      2.10000      824.000
sn1998dx      5.90000      612.000
sn1998dx      7.80000      318.000
sn1998dx      12.5000      277.600
sn1998eg    -0.700000      804.200
sn1998eg      4.20000      793.200
sn1998eg      5.10000      805.400
sn1998eg      16.8000      307.800
sn1998eg      18.8000      338.600
sn1998eg      22.7000      527.400
sn1999ac     -1.00000      696.400
sn1999ac     -2.90000      714.200
sn1999ac     -3.90000      699.400
sn1999ac      8.90000      478.800
sn1999ac      9.90000      401.600
sn1999ac      10.9000      377.000
sn1999ac      11.9000      312.400
sn1999ac      24.7000      467.600
sn1999ac      26.7000      462.000
sn1999ac      28.7000      431.800
sn1999ac      30.7000      390.400
sn1999ac      32.6000      369.400
sn1999ac      34.7000      401.000
sn1999ac      36.6000      431.600
sn1999ac      38.6000      440.600
sn1999ac      40.6000      466.400
sn1999ac      54.4000      541.600
sn1999ac      62.3000      511.600
sn1999ac      86.1000      405.200
sn1999ef      6.70000      522.400
sn1999ef      7.70000      392.800
sn1999ef      9.60000      325.400
sn1999ek    -0.600000      925.600
sn1999ek      3.20000      894.000
sn1999ek      9.20000      528.000
sn1999ek      12.1000      375.200
sn1999gd      1.10000      897.600
sn1999gd      7.90000      538.200
sn1999gd      25.5000      389.400
sn1999gd      29.5000      338.000
sn1999gd      34.4000      405.400
sn2000E      117.600      150.400
sn2000E      119.700      132.200
sn2000ce      6.70000      749.600
sn2000ce      8.70000      686.400
sn2000ce      19.5000      515.000
sn2000ce      21.5000      500.400
sn2000cp    -0.500000      890.800
sn2000cp     -1.60000      909.600
sn2000cp     -2.50000      857.200
sn2000dg    -0.800000      832.800
sn2000dg     0.200000      863.400
sn2000dg      3.10000      730.800
sn2000dg      16.5000      354.600
sn2000dm     -2.80000      897.200
sn2000dn    -0.900000      821.400
sn2000dn     -3.80000      797.000
sn2000dn     -7.70000      787.800
sn2000dn      45.5000      516.200
sn2000fa     -10.4000      630.800
sn2000fa      1.20000      802.400
sn2000fa      2.20000      790.800
sn2000fa      4.20000      783.000
sn2000fa      9.10000      340.000
sn2000fa      11.1000      325.200
sn2000fa      14.0000      334.800
sn2000fa      16.0000      379.400
sn2000fa      17.9000      414.200
sn2000fa      20.8000      433.000
sn2000fa      31.6000      428.600
sn2000fa      37.5000      503.000
sn2000fa      42.2000      506.200
sn2000fa      99.0000      300.000
sn2001G     -5.20000      590.800
sn2001G      4.70000      621.800
sn2001G      11.6000      316.200
sn2001G      26.3000      413.400
sn2001G      31.2000      393.200
sn2001G      33.1000      347.000
sn2001G      37.0000      364.600
sn2001G      39.2000      377.000
sn2001G      52.7000      416.000
sn2001G      54.7000      382.000
sn2001G      61.6000      262.800
sn2001G      62.6000      368.000
sn2001G      64.5000      241.200
sn2001G      91.1000      97.6000
sn2001G      122.500      108.000
sn2001br    -0.400000      850.400
sn2001br      2.50000      911.600
sn2001br      27.0000      291.200
sn2001br      52.3000      352.800
sn2001br      53.4000      442.000
sn2001ck      4.80000      761.400
sn2001ck      5.80000      692.600
sn2001ck      14.4000      289.800
sn2001ck      16.3000      308.200
sn2001cp     -1.10000      621.000
sn2001cp     -3.90000      661.200
sn2001cp     -4.80000      689.600
sn2001cp     -6.80000      733.400
sn2001cp     0.900000      738.400
sn2001cp      16.5000      292.000
sn2001cp      22.3000      358.000
sn2001cp      26.3000      555.400
sn2001fe     -1.70000      563.400
sn2001fe     0.300000      610.200
sn2001fe      3.20000      631.800
sn2001fe      6.20000      489.400
sn2001fe      21.0000      396.600
sn2001fe      27.9000      477.400
sn2001fe      30.8000      462.200
sn2001fe      33.9000      394.000
sn2001fe      37.7000      433.200
sn2001fe      51.5000      500.400
sn2001fe      53.5000      335.200
sn2001fe      62.3000      249.000
sn2001fh     -1.70000      1036.40
sn2001fh     -2.60000      911.400
sn2001fh     -3.60000      944.400
sn2001fh      4.20000      816.800
sn2001fh      7.20000      172.600
sn2001fh      9.20000      381.600
sn2002G     -2.50000      886.000
sn2002G     -4.40000      910.200
sn2002aw    -0.900000      853.000
sn2002aw     -1.80000      821.200
sn2002aw      1.10000      818.000
sn2002ck    -0.500000      694.400
sn2002ck     0.300000      686.000
sn2002ck      2.30000      667.600
sn2002ck      4.30000      610.000
sn2002ck      11.9000      274.400
sn2002ck      15.8000      379.600
sn2002ck      29.4000      370.600
sn2002ck      37.2000      442.400
sn2002cr     -2.40000      920.000
sn2002cr     -6.30000      906.000
sn2002cr     -8.30000      865.600
sn2002cr     -11.2000      775.800
sn2002cr     0.700000      861.000
sn2002cr      4.50000      798.200
sn2002cr      19.4000      567.600
sn2002do      2.00000      951.600
sn2002do      16.7000      395.800
sn2002do      18.5000      299.400
sn2002do      22.6000      166.000
sn2002do      30.4000      365.600
sn2002ef     -2.90000      865.600
sn2002er     -3.70000      949.400
sn2002er      4.20000      859.200
sn2002fk     -1.40000      706.800
sn2002fk     -3.40000      652.400
sn2002fk      2.50000      747.600
sn2002fk      4.50000      763.200
sn2002fk      7.40000      633.200
sn2002fk      8.40000      633.400
sn2002fk      9.50000      555.000
sn2002fk      30.2000      467.000
sn2002fk      33.2000      438.200
sn2002fk      37.1000      498.400
sn2002fk      42.1000      530.200
sn2002fk      44.0000      520.600
sn2002fk      63.9000      439.800
sn2002fk      67.9000      399.800
sn2002fk      71.8000      312.200
sn2002fk      85.7000      214.400
sn2002fk      87.7000      229.200
sn2002fk      91.6000      146.200
sn2002fk      94.6000      162.800
sn2002fk      96.5000      149.400
sn2002fk      102.500      103.600
sn2002fk      119.400      180.400
sn2002jy     0.100000      698.200
sn2002jy      1.10000      696.400
sn2002jy      3.00000      771.200
sn2002jy      6.00000      747.800
sn2002jy      7.00000      693.400
sn2002jy      8.00000      623.600
sn2002jy      9.90000      448.400
sn2002jy      15.8000      290.000
sn2002jy      17.8000      301.000
sn2002jy      30.5000      474.200
sn2002jy      33.4000      443.000
sn2003cg    -0.200000      307.000
sn2003cg     -1.20000      337.200
sn2003cg     -2.10000      342.800
sn2003cg     -3.10000      297.000
sn2003cg     -4.10000      307.800
sn2003cg     -5.10000      300.800
sn2003cg     -6.10000      117.400
sn2003cg     0.800000      366.600
sn2003cg      1.90000      332.600
sn2003cg      2.80000      199.000
sn2003cg      6.80000      135.000
sn2003cg      7.70000      137.200
sn2003cg      8.80000      178.000
sn2003cg      9.80000      191.600
sn2003cg      10.8000      205.200
sn2003cg      26.7000      207.800
sn2003du     -1.80000      726.000
sn2003du     -8.80000      746.400
sn2003du     -9.80000      756.200
sn2003du     -10.7000      771.200
sn2003du     -12.7000      640.400
sn2003du      1.20000      766.600
sn2003du      2.20000      768.600
sn2003du      16.0000      373.400
sn2003du      18.0000      400.600
sn2003du      19.0000      481.200
sn2003du      21.1000      626.800
sn2003du      23.0000      659.400
sn2003du      25.0000      649.400
sn2003du      28.1000      532.400
sn2003du      33.0000      446.600
sn2003du      48.8000      585.400
sn2003du      50.9000      590.400
sn2003du      55.7000      578.800
sn2003du      58.8000      565.000
sn2003du      59.7000      570.000
sn2003du      60.8000      556.200
sn2003hv      74.7000      310.400
sn2003ic     -2.30000      685.000
sn2003ic     -4.20000      632.200
sn2003ic      3.40000      369.800
sn2003ic      4.30000      226.600
sn2003ic      5.30000      210.600
sn2003ic      7.10000      156.800
sn2003ic      8.00000      155.000
sn2003ic      22.2000      311.200
sn2003it    -0.200000      861.200
sn2003it     -1.20000      864.600
sn2003it     -2.20000      855.200
sn2003it     -3.20000      843.400
sn2003it     0.700000      855.000
sn2003it      1.70000      849.200
sn2003it      2.70000      862.800
sn2003it      3.70000      816.800
sn2003it      5.70000      794.600
sn2003it      6.50000      723.600
sn2003it      7.50000      544.000
sn2003it      8.50000      523.800
sn2003it      9.50000      363.800
sn2003it      30.9000      460.200
sn2003it      31.8000      399.800
sn2003kf     -3.30000      786.600
sn2003kf     -5.40000      817.200
sn2003kf     -7.30000      819.600
sn2003kf     -8.30000      883.000
sn2003kf     -9.40000      861.800
sn2003kf      8.50000      558.200
sn2003kf      10.5000      370.000
sn2003kf      13.5000      354.000
sn2003kf      14.5000      356.600
sn2003kf      15.5000      299.800
sn2003kf      17.4000      379.400
sn2003kf      18.4000      404.400
sn2003kf      20.4000      505.000
sn2003kf      21.4000      593.600
sn2003kf      25.4000      626.200
sn2003kf      40.1000      532.800
sn2003kf      41.2000      474.200
sn2003kf      42.1000      547.000
sn2003kf      53.1000      584.400
sn2003kf      67.9000      417.000
sn2003kf      69.9000      418.000
sn2003kf      100.600      172.000
sn2004L      2.40000      804.600
sn2004L      3.40000      790.400
sn2004L      5.30000      537.200
sn2004L      19.9000      251.400
sn2004L      21.7000      393.400
sn2004L      22.7000      407.000
sn2004L      23.7000      397.800
sn2004L      25.6000      331.400
sn2004L      26.6000      76.8000
sn2004L      27.5000      232.200
sn2004L      31.4000      312.600
sn2004L      32.4000      32.0000
sn2004L      35.3000      83.0000
sn2004at    -0.700000      793.200
sn2004at     -3.60000      809.800
sn2004at     -4.70000      804.800
sn2004at     -7.40000      767.000
sn2004at     -8.60000      770.000
sn2004at     0.200000      811.000
sn2004at      1.20000      802.800
sn2004at      2.20000      822.000
sn2004at      17.8000      346.600
sn2004at      29.6000      447.800
sn2004bg     -3.00000      725.400
sn2004bg      2.60000      774.200
sn2004bg      5.70000      668.000
sn2004bg      10.5000      287.400
sn2004bg      12.5000      290.000
sn2004bk      6.40000      453.200
sn2004fz     -6.80000      847.200
sn2005bc     -5.00000      939.600
sn2005bc     -6.10000      839.200
sn2005bo    -0.100000      896.200
sn2005bo      21.7000      510.200
sn2005cf    -0.300000      791.600
sn2005cf     -1.40000      820.000
sn2005cf     -2.30000      840.000
sn2005cf     -3.40000      855.200
sn2005cf     -4.40000      861.000
sn2005cf     -5.40000      881.400
sn2005cf     -9.40000      755.800
sn2005cf     -10.4000      731.200
sn2005cf     -11.4000      666.200
sn2005cf     -12.4000      423.600
sn2005cf     0.600000      799.000
sn2005cf      1.60000      814.600
sn2005cf      2.50000      793.000
sn2005cf      3.50000      810.600
sn2005cf      4.50000      804.400
sn2005cf      16.5000      443.800
sn2005cf      21.4000      636.600
sn2005cf      23.4000      621.600
sn2005cf      24.3000      623.800
sn2005cf      25.3000      542.000
sn2005cf      26.4000      543.600
sn2005cf      27.3000      512.800
sn2005cf      28.3000      474.200
sn2005cf      29.3000      470.400
sn2005cf      43.2000      483.200
sn2005cf      45.2000      502.600
sn2005cf      81.9000      358.400
sn2005el     -3.90000      821.200
sn2005el     -4.90000      823.600
sn2005el     -5.80000      809.200
sn2005el      2.10000      808.800
sn2005el      4.00000      807.600
sn2005el      22.8000      465.200
sn2005el      29.6000      445.200
sn2005el      59.2000      456.200
sn2005hc      5.40000      644.000
sn2005hc      6.30000      515.800
sn2005hc      11.1000      278.000
sn2005iq     -6.00000      783.800
sn2005kc      6.70000      724.800
sn2005kc      9.70000      490.200
sn2005kc      11.6000      393.000
sn2005kc      15.5000      347.400
sn2005kc      29.3000      347.000
sn2005kc      33.3000      386.200
sn2005ki      1.00000      831.000
sn2005mc     -2.20000      954.400
sn2005mc      5.60000      622.400
sn2005na     -1.50000      738.200
sn2005na      1.40000      710.400
sn2005na      3.40000      748.400
sn2005na      16.0000      390.200
sn2005na      20.0000      368.200
sn2005na      23.7000      497.200
sn2006D      4.50000      927.600
sn2006D      16.3000      556.200
sn2006N     -1.30000      848.000
sn2006N     -3.30000      953.800
sn2006N     0.700000      858.200
sn2006N      1.60000      902.600
sn2006N      2.60000      895.400
sn2006N      4.60000      822.200
sn2006N      5.50000      787.000
sn2006N      6.50000      646.800
sn2006N      7.50000      564.800
sn2006N      8.50000      365.800
sn2006N      11.6000      296.200
sn2006N      28.2000      328.000
sn2006al      3.40000      620.200
sn2006al      4.30000      682.400
sn2006al      5.40000      417.000
sn2006al      6.30000      436.800
sn2006al      9.00000      216.600
sn2006ax     -6.40000      780.000
sn2006ax     -8.40000      761.600
sn2006ax     -9.30000      751.800
sn2006ax     0.500000      772.200
sn2006az     -1.00000      804.400
sn2006az      1.80000      783.000
sn2006cf      1.80000      796.400
sn2006cf      2.60000      750.600
sn2006cf      3.70000      759.400
sn2006cf      4.70000      773.600
sn2006cf      6.50000      713.800
sn2006cf      17.1000      347.000
sn2006cf      30.5000      439.600
sn2006cq     -3.40000      745.400
sn2006et      2.40000      577.000
sn2006et      6.30000      597.400
sn2006le     -6.90000      771.400
sn2006le     -7.80000      729.400
sn2006le     -8.80000      682.600
sn2006le     -11.7000      340.400
sn2006le      2.90000      778.000
sn2006le      3.90000      840.400
sn2006le      5.90000      711.600
sn2006le      6.90000      652.600
sn2006le      7.90000      552.400
sn2006le      8.90000      463.000
sn2006le      10.8000      403.000
sn2006le      12.7000      330.000
sn2006le      13.7000      313.000
sn2006le      14.7000      286.600
sn2006le      16.7000      299.600
sn2006le      33.3000      333.600
sn2006le      35.3000      295.600
sn2006le      37.3000      328.400
sn2006le      38.2000      321.400
sn2006le      41.3000      444.400
sn2006le      43.1000      332.400
sn2006le      47.1000      446.600
sn2006le      48.1000      361.400
sn2006lf     -4.50000      901.400
sn2006lf     -5.50000      861.200
sn2006lf     -6.50000      765.000
sn2006lf     -8.40000      849.800
sn2006lf      5.30000      772.200
sn2006lf      6.30000      718.600
sn2006lf      7.30000      624.400
sn2006lf      9.30000      379.000
sn2006lf      10.3000      304.200
sn2006lf      11.3000      298.800
sn2006lf      13.2000      265.200
sn2006lf      16.1000      256.400
sn2006lf      19.1000      391.000
sn2006lf      37.8000      416.000
sn2006lf      39.8000      438.600
sn2006lf      44.6000      511.400
sn2006lf      45.6000      430.600
sn2006lf      49.6000      487.400
sn2006lf      50.6000      511.200
sn2007A     -2.40000      793.800
sn2007A     -3.40000      798.000
sn2007A      4.40000      801.600
sn2007F    -0.900000      743.600
sn2007F     -1.80000      675.800
sn2007F     -5.70000      622.800
sn2007F     -6.70000      643.400
sn2007F     -7.70000      677.400
sn2007F     -8.70000      616.000
sn2007F      3.00000      749.800
sn2007F      17.6000      376.400
sn2007F      26.4000      511.200
sn2007F      32.3000      430.800
sn2007F      44.0000      495.400
sn2007F      52.7000      554.800
sn2007F      80.0000      293.800
sn2007ca      3.50000      798.400
sn2007ca      6.40000      809.800
sn2007ca      9.40000      624.400
sn2007ca      11.5000      334.400
sn2007ca      13.3000      354.600
sn2007ca      35.0000      357.200
sn2007ca      38.0000      340.000
sn2007ca      45.8000      500.400
sn2007fs      3.10000      679.600
sn2007fs      4.10000      738.800
sn2007fs      5.10000      754.200
sn2007fs      48.2000      518.200
sn2007fs      51.1000      551.200
sn2007fs      55.1000      537.800
sn2007fs      60.9000      486.000
sn2007fs      85.4000      258.600
sn2008C      4.40000      811.000
sn2008C      8.30000      304.800
sn2008C      10.3000      344.000
sn2008C      12.3000      262.400
sn2008C      29.0000      278.000
sn2008C      41.8000      324.200
sn2008C      90.8000      253.600
sn2008Q    -0.300000      849.200
sn2008Q     -1.20000      864.800
sn2008Q     -2.30000      917.800
sn2008Q     -3.30000      941.200
sn2008Q     -6.20000      876.600
sn2008Q     -7.20000      859.600
sn2008ar    -0.700000      790.000
sn2008ar     -1.70000      777.800
sn2008ar     -2.60000      786.400
sn2008ar     -3.60000      784.400
sn2008ar     -4.60000      780.400
sn2008ar     -6.50000      751.800
sn2008ar     -7.50000      769.800
sn2008ar     -8.50000      643.000
sn2008ar      1.20000      769.600
sn2008ar      3.20000      718.000
sn2008ar      4.20000      750.200
sn2008ar      5.10000      691.000
sn2008ar      7.20000      419.800
sn2008ar      22.6000      565.600
sn2008ar      25.7000      464.000
sn2008ar      28.4000      407.200
sn2008ar      35.3000      331.600
sn2008ar      55.7000      458.200
sn2008ar      60.5000      409.000
sn2008ar      105.200      219.800
sn2008bf     0.700000      718.400
sn2008bf      2.60000      779.400
sn2008bf      3.70000      768.000
sn2008bf      4.60000      754.200
sn2008bf      7.50000      637.400
sn2008bf      11.4000      302.000
sn2008bf      13.4000      270.400
sn2008bf      16.2000      348.800
sn2008bf      31.8000      443.800
sn2008bf      38.8000      442.600
sn2008bf      41.6000      461.400
sn2008bf      60.1000      418.600
sn2008bf      67.9000      259.000
sn1998ab     -7.80000      62.4000
sn1998ab      6.70000      53.8000
sn1998ab      7.70000      100.600
sn1998ab      17.4000      191.800
sn1998ab      18.4000      229.000
sn1998ab      19.3000      262.000
sn1998ab      20.3000      353.800
sn1998ab      21.3000      346.200
sn1998ab      22.3000      361.400
sn1998ab      33.9000      293.600
sn1998ab      35.9000      240.800
sn1998ab      45.6000      300.800
sn1998ab      49.5000      50.2000
sn1998es    -0.500000      511.600
sn1998es     -2.40000      346.200
sn1998es     -3.40000      253.000
sn1998es     -4.40000      227.600
sn1998es     -5.40000      142.000
sn1998es     -6.40000      111.400
sn1998es     -7.30000      52.8000
sn1998es     -8.40000      45.8000
sn1998es     -9.40000      48.0000
sn1998es     -10.3000      42.6000
sn1998es     -11.4000      40.4000
sn1998es     0.500000      558.600
sn1998es      1.50000      556.600
sn1998es      14.3000      286.600
sn1998es      16.3000      317.600
sn1998es      17.3000      329.000
sn1998es      18.3000      364.400
sn1998es      23.1000      522.000
sn1998es      25.1000      550.600
sn1998es      29.1000      546.600
sn1998es      44.1000      430.600
sn1998es      50.9000      462.800
sn1998es      55.8000      469.600
sn1998es      72.7000      353.400
sn1998es      79.6000      329.600
sn1998es      88.5000      229.400
sn1999aa    -0.100000      499.000
sn1999aa     -2.10000      349.000
sn1999aa     -3.10000      276.800
sn1999aa     -4.10000      213.800
sn1999aa     -5.10000      160.200
sn1999aa     -6.10000      113.600
sn1999aa     -7.10000      73.2000
sn1999aa     -8.00000      60.6000
sn1999aa     -8.90000      57.8000
sn1999aa     -9.90000      56.6000
sn1999aa      13.7000      243.200
sn1999aa      14.6000      262.200
sn1999aa      15.6000      271.800
sn1999aa      16.6000      288.000
sn1999aa      27.4000      534.200
sn1999aa      28.4000      502.000
sn1999aa      29.3000      498.000
sn1999aa      42.1000      422.400
sn1999aa      44.1000      448.800
sn1999aa      46.2000      467.200
sn1999aa      48.0000      478.200
sn1999aa      50.0000      492.600
sn1999aa      52.0000      507.200
sn1999aa      54.0000      489.400
sn1999aa      55.9000      507.800
sn1999aa      71.7000      366.200
sn1999aa      80.6000      316.800
sn1999dq     -2.50000      393.400
sn1999dq     -3.50000      320.400
sn1999dq     -4.50000      217.000
sn1999dq     -6.40000      100.200
sn1999dq     -7.40000      81.2000
sn1999dq     -9.40000      37.6000
sn1999dq     -10.4000      48.8000
sn1999dq     0.400000      475.200
sn1999dq      1.40000      514.400
sn1999dq      2.40000      500.600
sn1999dq      3.40000      526.000
sn1999dq      5.40000      356.800
sn1999dq      17.2000      316.600
sn1999dq      18.2000      357.400
sn1999dq      26.1000      456.200
sn1999dq      28.9000      367.200
sn1999dq      33.0000      237.600
sn1999dq      45.7000      391.600
sn1999dq      47.7000      528.600
sn1999dq      57.5000      394.000
sn1999dq      88.0000      134.400
sn1999gp     -1.90000      365.000
sn1999gp     -4.80000      265.600
sn1999gp      0.00000      611.000
sn1999gp      2.90000      555.200
sn1999gp      4.90000      566.000
sn1999gp      6.90000      454.200
sn1999gp      21.4000      260.400
sn1999gp      35.1000      247.000
sn1999gp      49.7000      290.000
sn1999gp      54.6000      385.000
sn2000cx    -0.400000      85.4000
sn2000cx     -1.30000      83.0000
sn2000cx      6.60000      47.4000
sn2000cx      36.3000      464.400
sn2000cx      37.3000      480.400
sn2000cx      39.3000      490.000
sn2000cx      53.1000      349.000
sn2000cx      55.2000      285.800
sn2000cx      61.1000      210.400
sn2000cx      67.0000      158.000
sn2000cx      92.7000      85.4000
sn2000cx      114.500      103.200
sn2000cx      118.500      110.000
sn2000cx      124.400      148.000
sn2000cx      141.300      167.600
sn2000cx      154.100      228.400
sn2000cx      180.900      272.600
sn2001V     -3.30000      359.600
sn2001V     -5.40000      135.800
sn2001V     -6.40000      70.8000
sn2001V     -7.40000      63.8000
sn2001V     -9.30000      53.2000
sn2001V     -10.2000      57.8000
sn2001V     -11.2000      38.8000
sn2001V     -12.3000      10.0000
sn2001V     -13.2000      24.0000
sn2001V      9.50000      334.400
sn2001V      11.3000      288.000
sn2001V      12.5000      312.000
sn2001V      13.5000      315.200
sn2001V      18.2000      372.600
sn2001V      19.1000      389.000
sn2001V      20.3000      433.200
sn2001V      21.3000      618.800
sn2001V      22.2000      554.000
sn2001V      23.1000      571.200
sn2001V      24.1000      573.400
sn2001V      27.0000      457.800
sn2001V      28.0000      449.400
sn2001V      39.9000      370.600
sn2001V      46.7000      401.600
sn2001V      47.9000      405.400
sn2001V      48.7000      445.000
sn2001V      49.7000      430.200
sn2001V      51.7000      505.800
sn2001V      52.8000      454.000
sn2001V      56.7000      487.600
sn2001V      73.3000      426.800
sn2001V      78.2000      440.600
sn2001V      79.3000      468.200
sn2001V      104.800      280.200
sn2001az     -3.10000      637.600
sn2001az      18.0000      200.400
sn2001az      20.0000      341.800
sn2001az      24.7000      433.600
sn2001az      44.0000      526.600
sn2001eh    -0.100000      565.200
sn2001eh     -2.00000      535.600
sn2001eh     -4.90000      332.400
sn2001eh      2.70000      619.800
sn2001eh      3.70000      614.800
sn2001eh      4.70000      576.800
sn2001eh      5.70000      546.000
sn2001eh      8.60000      502.800
sn2001eh      24.9000      490.400
sn2001eh      25.9000      450.800
sn2001eh      26.8000      501.200
sn2001eh      28.8000      490.400
sn2001eh      30.7000      479.600
sn2001eh      32.6000      424.400
sn2001eh      35.4000      393.400
sn2001eh      58.5000      463.600
sn2002cx     -1.50000      88.4000
sn2002cx     -4.40000      54.8000
sn2002cx      11.2000      249.200
sn2002cx      15.1000      254.400
sn2002de     -2.20000      701.800
sn2002de     -3.00000      797.600
sn2002de     -4.20000      447.800
sn2002de     -5.00000      808.000
sn2002de     -6.10000      663.600
sn2002de      1.70000      712.000
sn2002de      2.70000      775.000
sn2002de      3.70000      770.600
sn2002de      5.50000      379.200
sn2002de      8.50000      289.400
sn2002de      26.9000      395.000
sn2002hu    -0.700000      658.000
sn2002hu     -3.60000      692.800
sn2002hu     -5.40000      574.200
sn2002hu      21.5000      416.400
sn2002hu      73.4000      422.200
sn2003fa     -5.60000      354.800
sn2003fa     -6.60000      170.600
sn2003fa     -7.60000      102.400
sn2003fa     -8.50000      81.8000
sn2003fa     -9.50000      28.6000
sn2003fa      6.90000      540.200
sn2003fa      7.80000      547.800
sn2003fa      8.70000      540.400
