# name         phase        index
sn2003fa     -9.50000      35.4000
sn2003fa      6.90000      727.000
sn2003fa      7.80000      769.200
sn2003fa      8.70000      855.400
sn2003fa      10.7000      868.400
sn2003fa      11.6000      723.400
sn2003fa      13.5000      669.000
sn2003fa      14.6000      586.000
sn2003fa      15.5000      638.400
sn2003fa      17.3000      692.200
sn2003fa      17.6000      690.600
sn2003fa      19.3000      754.200
sn2003fa      43.3000      784.800
sn2003hu     0.100000      397.200
sn2003hu      1.90000      394.200
sn2003hu      8.40000      568.400
sn2003hu      10.3000      279.600
sn2003hu      12.1000     -8.60000
sn2005M     -1.70000      376.800
sn2005M     -2.70000      279.400
sn2005M     0.200000      478.200
sn2005M      5.10000      846.600
sn2005M      10.0000      763.400
sn2005M      24.7000      813.800
sn2005M      27.6000      777.400
sn2005M      32.4000      678.800
sn2005M      40.3000      630.800
sn2005M      62.7000      877.400
sn2005eq     -1.50000      785.600
sn2005eq     -3.50000      342.000
sn2005eq     -5.40000      250.000
sn2005eq     -8.20000      125.000
sn2005eq     0.400000      644.800
sn2005eq      1.30000      731.000
sn2005eq      14.0000      589.000
sn2005eq      16.9000      683.000
sn2005eq      26.6000      745.800
sn2005eq      50.8000      782.800
sn2005eq      53.7000      885.400
sn2005eu     -5.10000      169.200
sn2005eu     -7.10000      117.600
sn2005eu     -9.00000     -15.8000
sn2005eu      8.30000      297.600
sn2005eu      10.3000      302.400
sn2005eu      22.8000      581.400
sn2005eu      38.2000      418.200
sn2005hk     -1.40000      102.000
sn2005hk     -2.40000      82.4000
sn2005hk     -3.30000      89.8000
sn2005hk     -4.30000      79.8000
sn2005hk     -5.30000      75.2000
sn2005hk     -6.30000      45.4000
sn2005hk     -7.30000      26.2000
sn2005hk     -8.30000      24.0000
sn2005hk     -9.30000      5.40000
sn2005hk      14.4000      494.200
sn2005hk      20.3000      466.600
sn2005hk      23.2000      422.400
sn2005hk      27.2000      451.800
sn2006S    -0.700000      735.000
sn2006S     -2.60000      715.600
sn2006S     -4.50000      620.800
sn2006S     -5.50000      486.000
sn2006S     0.300000      764.400
sn2006S      1.20000      789.800
sn2006S      3.20000      820.800
sn2006S      4.10000      815.800
sn2006S      20.5000      772.000
sn2006cz     -1.00000      802.400
sn2006cz     -2.00000      782.800
sn2006cz     -3.90000      752.800
sn2006gr     -1.10000      784.000
sn2006gr     -2.10000      739.800
sn2006gr     -4.00000      787.000
sn2006gr     -5.10000      779.200
sn2006gr     -6.00000      729.600
sn2006gr     -6.90000      663.600
sn2006gr     -7.90000      590.600
sn2006gr     -8.90000      342.000
sn2006gr     -9.80000      175.600
sn2006gr     -10.8000      135.200
sn2006gr      9.40000      460.200
sn2006gr      12.4000      464.800
sn2006gr      18.2000      674.000
sn2006gr      23.0000      658.200
sn2006gr      24.0000      714.400
sn2006gr      39.3000      562.600
sn2006gr      48.1000      750.000
sn2006gz     -8.40000      245.600
sn2006gz     -9.30000      33.2000
sn2006gz     -11.3000      120.400
sn2006gz     -12.3000      26.8000
sn2006gz     -13.3000      1.60000
sn2006gz      7.30000      848.000
sn2006gz      8.20000      846.600
sn2006gz      9.20000      898.200
sn2006gz      10.2000      904.600
sn2006gz      11.1000      743.400
sn2007S    -0.800000      850.400
sn2007S     -2.70000      734.600
sn2007S     -3.70000      752.400
sn2007S     -4.70000      772.200
sn2007S      6.10000      933.400
sn2007S      8.10000      910.800
sn2007S      12.0000      652.200
sn2007S      13.0000      639.000
sn2007S      24.8000      732.600
sn2007S      33.7000      613.000
sn2007S      59.3000      483.200
sn2007S      64.3000      479.600
sn2007ae      2.40000      829.400
sn2007ae      3.30000      739.800
sn2007cq     -4.00000      89.4000
sn2007cq     -5.00000      40.6000
sn2007if      6.40000      30.0000
sn2007if      7.40000      153.200
sn2007if      9.40000      149.600
sn2007if      13.9000      355.400
sn2007if      33.4000      637.000
sn2007if      36.3000      663.200
sn2007if      56.7000      572.600
sn2007if      118.900      280.400
sn2008A     -1.00000      188.400
sn2008A     -1.90000      171.200
sn2008A     -3.00000      121.600
sn2008A     -3.90000      121.000
sn2008A     -6.90000      82.4000
sn2008A     -7.90000      74.2000
sn2008A      0.00000      223.400
sn2008A      1.00000      242.800
sn2008A      18.7000      482.800
sn2008A      20.7000      539.800
sn2008A      23.6000      529.200
sn2008A      27.6000      523.200
sn2008A      31.5000      493.600
sn2008A      43.3000      581.000
sn2008Z     -4.30000      638.000
sn2008Z     -5.30000      589.000
sn2008Z     -6.20000      485.400
sn2008Z     -7.20000      387.000
sn2008Z     -8.20000      307.200
sn2008Z     -9.20000      226.000
sn2008Z      7.60000      832.400
sn2008Z      10.4000      822.400
sn2008Z      12.3000      638.000
sn2008Z      17.2000      698.200
sn2008Z      21.1000      815.000
sn2008Z      23.2000      853.800
sn2008Z      41.6000      770.400
sn2008Z      47.5000      946.200
sn2008Z      56.3000      1195.80
sn2008Z      79.8000      1440.60
sn2008ae    -0.100000      44.0000
sn2008ae     -1.00000      70.4000
sn2008ae     0.900000      119.200
sn2008ae      1.90000      253.400
sn2008ae      2.80000      434.200
sn2008ae      14.6000      332.400
